paper_id,title,year,doi,abstract,authors,venue,url,source,full_text_path,full_text_availability_status,full_text_availability_source,full_text_url,full_text_url_kind,full_text_url_checked_at,full_text_url_content_type,full_text_license,full_text_is_open_access,full_text_availability_error,notes,abstract_available,full_text_available,metadata_notes
10_1016_j_compbiomed_2021_105032,Deep learning based pipelines for Alzheimer's disease diagnosis: A comparative study and a novel deep-ensemble method,2021,10.1016/j.compbiomed.2021.105032,,Andrea Loddo; Sara Buttau; Cecilia Di Ruberto,Computers in Biology and Medicine,https://doi.org/10.1016/j.compbiomed.2021.105032,collected:openalex,,verified,openalex_open_access,https://iris.unica.it/handle/11584/323675,landing_page,2026-06-19T14:06:38.474401+00:00,text/html;charset=utf-8,,yes,,"provider=openalex; provider_id=https://openalex.org/W3216798277; source_rank=20; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.compbiomed.2021.105032; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=deep learning@title",no,yes,missing_abstract
10_1038_s41598_020_80312_2,Modular machine learning for Alzheimer's disease classification from retinal vasculature,2021,10.1038/s41598-020-80312-2,"Alzheimer's disease is the leading cause of dementia. The long progression period in Alzheimer's disease provides a possibility for patients to get early treatment by having routine screenings. However, current clinical diagnostic imaging tools do not meet the specific requirements for screening procedures due to high cost and limited availability. In this work, we took the initiative to evaluate the retina, especially the retinal vasculature, as an alternative for conducting screenings for dementia patients caused by Alzheimer's disease. Highly modular machine learning techniques were employed throughout the whole pipeline. Utilizing data from the UK Biobank, the pipeline achieved an average classification accuracy of 82.44%. Besides the high classification accuracy, we also added a saliency analysis to strengthen this pipeline's interpretability. The saliency analysis indicated that within retinal images, small vessels carry more information for diagnosing Alzheimer's diseases, which aligns with related studies.",Jianqiao Tian; Glenn E. Smith; Han Guo; Boya Liu; Zehua Pan; Zijie Wang; Shuangyu Xiong; Ruogu Fang,Scientific Reports,https://doi.org/10.1038/s41598-020-80312-2,collected:openalex,,verified,openalex_open_access,https://www.nature.com/articles/s41598-020-80312-2.pdf?error=cookies_not_supported&code=143469ce-3134-46e7-886e-297d4b7e9038,pdf,2026-06-19T14:06:29.010560+00:00,application/pdf,,yes,,"provider=openalex; provider_id=https://openalex.org/W3120564489; source_rank=21; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1038/s41598-020-80312-2; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=machine learning@title",yes,yes,
10_1016_j_ejrad_2023_110934,Artificial intelligence-based diagnosis of Alzheimer's disease with brain MRI images,2023,10.1016/j.ejrad.2023.110934,,Zhaomin Yao; Hongyu Wang; W. C. Yan; Z Q Wang; Wenwen Zhang; Zhiguo Wang; Guoxu Zhang,European Journal of Radiology,https://doi.org/10.1016/j.ejrad.2023.110934,collected:openalex,,verified,openalex_best_oa_location,https://linkinghub.elsevier.com/retrieve/pii/S0720048X23002486,landing_page,2026-06-19T14:06:42.888512+00:00,text/html;charset=UTF-8,,yes,,"provider=openalex; provider_id=https://openalex.org/W4381384569; source_rank=22; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.ejrad.2023.110934; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=artificial intelligence@title",no,yes,missing_abstract
10_1016_j_compbiomed_2022_105634,Early diagnosis of Alzheimer's disease based on deep learning: A systematic review,2022,10.1016/j.compbiomed.2022.105634,,Sina Fathi; Maryam Ahmadi; Afsaneh Dehnad,Computers in Biology and Medicine,https://doi.org/10.1016/j.compbiomed.2022.105634,collected:openalex,,verified,openalex_primary_location,https://linkinghub.elsevier.com/retrieve/pii/S0010482522004267,landing_page,2026-06-19T14:06:38.814310+00:00,text/html;charset=UTF-8,,no,,"provider=openalex; provider_id=https://openalex.org/W4280512342; source_rank=23; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.compbiomed.2022.105634; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=deep learning@title",no,yes,missing_abstract
10_1038_s41598_020_79243_9,Identification of Alzheimer's disease using a convolutional neural network model based on T1-weighted magnetic resonance imaging,2020,10.1038/s41598-020-79243-9,"The classification of Alzheimer's disease (AD) using deep learning methods has shown promising results, but successful application in clinical settings requires a combination of high accuracy, short processing time, and generalizability to various populations. In this study, we developed a convolutional neural network (CNN)-based AD classification algorithm using magnetic resonance imaging (MRI) scans from AD patients and age/gender-matched cognitively normal controls from two populations that differ in ethnicity and education level. These populations come from the Seoul National University Bundang Hospital (SNUBH) and Alzheimer's Disease Neuroimaging Initiative (ADNI). For each population, we trained CNNs on five subsets using coronal slices of T1-weighted images that cover the medial temporal lobe. We evaluated the models on validation subsets from both the same population (within-dataset validation) and other population (between-dataset validation). Our models achieved average areas under the curves of 0.91-0.94 for within-dataset validation and 0.88-0.89 for between-dataset validation. The mean processing time per person was 23-24 s. The within-dataset and between-dataset performances were comparable between the ADNI-derived and SNUBH-derived models. These results demonstrate the generalizability of our models to different patients with different ethnicities and education levels, as well as their potential for deployment as fast and accurate diagnostic support tools for AD.",Jong Bin Bae; Subin Lee; Wonmo Jung; Sejin Park; Weonjin Kim; Hyunwoo Oh; Ji Won Han; Grace Eun Kim; Jun Sung Kim; Jae Hyoung Kim; Ki Woong Kim,Scientific Reports,https://doi.org/10.1038/s41598-020-79243-9,collected:openalex,,verified,openalex_open_access,https://www.nature.com/articles/s41598-020-79243-9.pdf?error=cookies_not_supported&code=cab8a1ee-cdb5-447c-b28e-67ae99251806,pdf,2026-06-19T14:06:29.064106+00:00,application/pdf,,yes,,"provider=openalex; provider_id=https://openalex.org/W3110796009; source_rank=24; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1038/s41598-020-79243-9; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=neural network@title",yes,yes,
10_1016_j_ijcce_2021_12_002,A review of the application of deep learning in the detection of Alzheimer's disease,2021,10.1016/j.ijcce.2021.12.002,"Alzheimer's disease (AD) is the most common chronic disease in the elderly, with a high incidence rate. In recent years, deep learning has become popular in the field of medical image and has achieved great success. It has become the preferred method of analyzing medical images, and it has also attracted a high degree of attention in AD detection. Compared with general machine learning technology, the deep model is more accurate and efficient for AD detection. This paper This paper introduces ad related biomarkers and feature extraction methods, reviews the application of deep learning methods in AD detection, analyzes and summarizes AD detection methods and models. The results show that deep learning technology shows good performance in AD detection.",Shuangshuang Gao; Dimas Lima,International Journal of Cognitive Computing in Engineering,https://doi.org/10.1016/j.ijcce.2021.12.002,collected:openalex,,verified,openalex_open_access,https://linkinghub.elsevier.com/retrieve/pii/S2666307421000280,landing_page,2026-06-19T14:06:29.137359+00:00,text/html;charset=UTF-8,,yes,,"provider=openalex; provider_id=https://openalex.org/W4200576184; source_rank=25; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.ijcce.2021.12.002; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=deep learning@title",yes,yes,
10_1016_j_neucom_2020_01_053,Detecting Alzheimer's disease Based on 4D fMRI: An exploration under deep learning framework,2020,10.1016/j.neucom.2020.01.053,,Wei Li; Xuefeng Lin; Xi Chen,Neurocomputing,https://doi.org/10.1016/j.neucom.2020.01.053,collected:openalex,,verified,openalex_primary_location,https://linkinghub.elsevier.com/retrieve/pii/S0925231220301041,landing_page,2026-06-19T14:06:38.845685+00:00,text/html;charset=UTF-8,,no,,"provider=openalex; provider_id=https://openalex.org/W3001525933; source_rank=26; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.neucom.2020.01.053; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=deep learning@title",no,yes,missing_abstract
10_1016_j_nicl_2021_102712,Cross-cohort generalizability of deep and conventional machine learning for MRI-based diagnosis and prediction of Alzheimer's disease,2021,10.1016/j.nicl.2021.102712,"This work validates the generalizability of MRI-based classification of Alzheimer's disease (AD) patients and controls (CN) to an external data set and to the task of prediction of conversion to AD in individuals with mild cognitive impairment (MCI). We used a conventional support vector machine (SVM) and a deep convolutional neural network (CNN) approach based on structural MRI scans that underwent either minimal pre-processing or more extensive pre-processing into modulated gray matter (GM) maps. Classifiers were optimized and evaluated using cross-validation in the Alzheimer's Disease Neuroimaging Initiative (ADNI; 334 AD, 520 CN). Trained classifiers were subsequently applied to predict conversion to AD in ADNI MCI patients (231 converters, 628 non-converters) and in the independent Health-RI Parelsnoer Neurodegenerative Diseases Biobank data set. From this multi-center study representing a tertiary memory clinic population, we included 199 AD patients, 139 participants with subjective cognitive decline, 48 MCI patients converting to dementia, and 91 MCI patients who did not convert to dementia. AD-CN classification based on modulated GM maps resulted in a similar area-under-the-curve (AUC) for SVM (0.940; 95%CI: 0.924–0.955) and CNN (0.933; 95%CI: 0.918–0.948). Application to conversion prediction in MCI yielded significantly higher performance for SVM (AUC = 0.756; 95%CI: 0.720-0.788) than for CNN (AUC = 0.742; 95%CI: 0.709-0.776) (p&lt;0.01 for McNemar's test). In external validation, performance was slightly decreased. For AD-CN, it again gave similar AUCs for SVM (0.896; 95%CI: 0.855–0.932) and CNN (0.876; 95%CI: 0.836–0.913). For prediction in MCI, performances decreased for both SVM (AUC = 0.665; 95%CI: 0.576-0.760) and CNN (AUC = 0.702; 95%CI: 0.624-0.786). Both with SVM and CNN, classification based on modulated GM maps significantly outperformed classification based on minimally processed images (p=0.01). Deep and conventional classifiers performed equally well for AD classification and their performance decreased only slightly when applied to the external cohort. We expect that this work on external validation contributes towards translation of machine learning to clinical practice.",for the Alzheimer's Disease Neuroimaging Initiative,EUR Research Repository (Erasmus University Rotterdam),https://doi.org/10.1016/j.nicl.2021.102712,collected:openalex,,verified,openalex_open_access,https://pure.eur.nl/en/publications/cross-cohort-generalizability-of-deep-and-conventional-machine-le/,landing_page,2026-06-19T14:06:29.409802+00:00,text/html;charset=UTF-8,,yes,,"provider=openalex; provider_id=https://openalex.org/W3167864582; source_rank=27; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.nicl.2021.102712; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=machine learning@title",yes,yes,
10_1002_alz_12032,Predicting sporadic Alzheimer's disease progression via inherited Alzheimer's disease‐informed machine‐learning,2020,10.1002/alz.12032,"INTRODUCTION: Developing cross-validated multi-biomarker models for the prediction of the rate of cognitive decline in Alzheimer's disease (AD) is a critical yet unmet clinical challenge. METHODS: We applied support vector regression to AD biomarkers derived from cerebrospinal fluid, structural magnetic resonance imaging (MRI), amyloid-PET and fluorodeoxyglucose positron-emission tomography (FDG-PET) to predict rates of cognitive decline. Prediction models were trained in autosomal-dominant Alzheimer's disease (ADAD, n = 121) and subsequently cross-validated in sporadic prodromal AD (n = 216). The sample size needed to detect treatment effects when using model-based risk enrichment was estimated. RESULTS: = 25%) in sporadic AD. Model-based risk-enrichment reduced the sample size required for detecting simulated intervention effects by 50%-75%. DISCUSSION: Our independently validated machine-learning model predicted cognitive decline in sporadic prodromal AD and may substantially reduce sample size needed in clinical trials in AD.",Nicolai Franzmeier; Nikolaos Koutsouleris; Tammie L.S. Benzinger; Alison Goate; Celeste M. Karch; Anne M. Fagan; Eric McDade; Marco Duering; Martin Dichgans; Johannes Levin; Brian A. Gordon; Yen Ying Lim; Colin L. Masters; Martin N. Rossor; Nick C. Fox; Antoinette O’Connor; Jasmeer P. Chhatwal; Stephen Salloway; Adrian Danek; Jason Hassenstab; Peter R. Schofield; John C. Morris; Randall J. Bateman; the Alzheimer's disease neuroimaging initiative (ADNI); the Dominantly Inherited Alzheimer Network (DIAN); Michael Ewers,Alzheimer s & Dementia,https://doi.org/10.1002/alz.12032,collected:openalex,,verified,openalex_best_oa_location,https://alz-journals.onlinelibrary.wiley.com/action/cookieAbsent,landing_page,2026-06-19T14:06:30.831368+00:00,text/html;charset=UTF-8,cc-by-nc,yes,,"provider=openalex; provider_id=https://openalex.org/W3005937372; source_rank=28; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1002/alz.12032; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=machine learning@title",yes,yes,
10_1016_j_compbiomed_2021_105056,A deep learning framework with an embedded-based feature selection approach for the early detection of the Alzheimer's disease,2021,10.1016/j.compbiomed.2021.105056,,Nivedhitha Mahendran; P. M. Durai Raj Vincent,Computers in Biology and Medicine,https://doi.org/10.1016/j.compbiomed.2021.105056,collected:openalex,,verified,openalex_primary_location,https://linkinghub.elsevier.com/retrieve/pii/S0010482521008507,landing_page,2026-06-19T14:06:38.881943+00:00,text/html;charset=UTF-8,,no,,"provider=openalex; provider_id=https://openalex.org/W3216778633; source_rank=29; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.compbiomed.2021.105056; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=deep learning@title",no,yes,missing_abstract
10_1016_j_sbi_2024_102776,Artificial intelligence for drug discovery and development in Alzheimer's disease,2024,10.1016/j.sbi.2024.102776,"The complex molecular mechanism and pathophysiology of Alzheimer's disease (AD) limits the development of effective therapeutics or prevention strategies. Artificial Intelligence (AI)-guided drug discovery combined with genetics/multi-omics (genomics, epigenomics, transcriptomics, proteomics, and metabolomics) analysis contributes to the understanding of the pathophysiology and precision medicine of the disease, including AD and AD-related dementia. In this review, we summarize the AI-driven methodologies for AD-agnostic drug discovery and development, including de novo drug design, virtual screening, and prediction of drug-target interactions, all of which have shown potentials. In particular, AI-based drug repurposing emerges as a compelling strategy to identify new indications for existing drugs for AD. We provide several emerging AD targets from human genetics and multi-omics findings and highlight recent AI-based technologies and their applications in drug discovery using AD as a prototypical example. In closing, we discuss future challenges and directions in AI-based drug discovery for AD and other neurodegenerative diseases.",Yunguang Qiu; Feixiong Cheng,Current Opinion in Structural Biology,https://doi.org/10.1016/j.sbi.2024.102776,collected:openalex,,verified,openalex_open_access,https://linkinghub.elsevier.com/retrieve/pii/S0959440X24000034,landing_page,2026-06-19T14:06:29.755810+00:00,text/html;charset=UTF-8,,yes,,"provider=openalex; provider_id=https://openalex.org/W4391669524; source_rank=30; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.sbi.2024.102776; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=artificial intelligence@title",yes,yes,
10_1016_j_matpr_2021_03_061,Alzheimer's disease prediction using machine learning techniques and principal component analysis (PCA),2021,10.1016/j.matpr.2021.03.061,,M. Sudharsan; G. Thailambal,Materials Today Proceedings,https://doi.org/10.1016/j.matpr.2021.03.061,collected:openalex,,verified,openalex_primary_location,https://linkinghub.elsevier.com/retrieve/pii/S2214785321020757,landing_page,2026-06-19T14:06:38.882314+00:00,text/html;charset=UTF-8,,no,,"provider=openalex; provider_id=https://openalex.org/W3157237148; source_rank=31; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.matpr.2021.03.061; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=machine learning@title",no,yes,missing_abstract
10_1111_nan_12759,Deep learning‐based model for diagnosing Alzheimer's disease and tauopathies,2021,10.1111/nan.12759,"AIMS: This study aimed to develop a deep learning-based model for differentiating tauopathies, including Alzheimer's disease (AD), progressive supranuclear palsy (PSP), corticobasal degeneration (CBD) and Pick's disease (PiD), based on tau-immunostained digital slide images. METHODS: We trained the YOLOv3 object detection algorithm to detect five tau lesion types: neuronal inclusions, neuritic plaques, tufted astrocytes, astrocytic plaques and coiled bodies. We used 2522 digital slide images of CP13-immunostained slides of the motor cortex from 10 cases each of AD, PSP and CBD for training. Data augmentation was performed to increase the size of the training dataset. We next constructed random forest classifiers using the quantitative burdens of each tau lesion from motor cortex, caudate nucleus and superior frontal gyrus, ascertained from the object detection model. We split 120 cases (32 AD, 36 PSP, 31 CBD and 21 PiD) into training (90 cases) and test (30 cases) sets to train random forest classifiers. RESULTS: The resultant random forest classifier achieved an average test score of 0.97, indicating that 29 out of 30 cases were correctly diagnosed. A validation study using hold-out datasets of CP13- and AT8-stained slides from 50 cases (10 AD, 17 PSP, 13 CBD and 10 PiD) showed >92% (without data augmentation) and >95% (with data augmentation) diagnostic accuracy in both CP13- and AT8-stained slides. CONCLUSION: Our diagnostic model trained with CP13 also works for AT8; therefore, our diagnostic tool can be potentially used by other investigators and may assist medical decision-making in neuropathological diagnoses of tauopathies.",Shunsuke Koga; Akihiro Ikeda; Dennis W. Dickson,Neuropathology and Applied Neurobiology,https://doi.org/10.1111/nan.12759,collected:openalex,,verified,openalex_open_access,https://onlinelibrary.wiley.com/action/cookieAbsent,pdf,2026-06-19T14:06:30.641534+00:00,text/html;charset=UTF-8,,yes,,"provider=openalex; provider_id=https://openalex.org/W3194565976; source_rank=32; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1111/nan.12759; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title|Alzheimer's disease@title|Alzheimer's@title, artificial_intelligence=deep learning@title",yes,yes,
10_1016_j_bspc_2021_103293,"Machine learning techniques for diagnosis of alzheimer disease, mild cognitive disorder, and other types of dementia",2021,10.1016/j.bspc.2021.103293,,Golrokh Mirzaei; Hojjat Adeli,Biomedical Signal Processing and Control,https://doi.org/10.1016/j.bspc.2021.103293,collected:openalex,,verified,openalex_primary_location,https://linkinghub.elsevier.com/retrieve/pii/S1746809421008909,landing_page,2026-06-19T14:06:39.003540+00:00,text/html;charset=UTF-8,,no,,"provider=openalex; provider_id=https://openalex.org/W3212684309; source_rank=33; retrieval_date=2026-06-19; screening_confidence=high; screening_reason=Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.; screening_status=deterministic_include; title_anchor_present=yes; title_relevance_tier=0; title_matched_main_topics=alzheimers_disease; artificial_intelligence; source_query=(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence""); source_query_reason=Tier 0: anchor and all main topics.; dedupe_key=doi:10.1016/j.bspc.2021.103293; duplicate_count=1; in_fetch_duplicate_count=1; topic_main_matches=alzheimers_disease=Alzheimer disease@title|Alzheimer@title, artificial_intelligence=machine learning@title",no,yes,missing_abstract
